Account Name,Campaign ID,Campaign Name,Campaign Status,Ad Set Name,Ad Set ID,Ad Set Status,Website URL(s)
SM SKIN,120240438398200413,ntn_adv_wanda_conv_skin_mix_ampmcombo_creatives_050326,PAUSED,open_india_mix_creative_25022026,120240438398270413,ACTIVE,https://studdmuffyn.com/collections/am-pm-skin-care
SM SKIN,120240438803320413,ntn_adv_web_triderma_skin_reel_050326,PAUSED,open_india_triderma_reel_050326,120240438803330413,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/collections/triderma?_
SM SKIN,120240438934400413,ntn_adv_web_triderma_skin_reel_050326 – Copy,PAUSED,open_india_triderma_reel_050326,120240438934380413,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/collections/triderma?_
SM SKIN,120240439034190413,ntn_adv_wanda_conv_skin_sunmousse_reel_050326,PAUSED,brand_sunmousse_reel_24022026,120240439034250413,ACTIVE,https://studdmuffyn.com/collections/sun-protection-1
SM SKIN,120240439677750413,ntn_adv_web_conv_skin_under_eye_reel_050326,PAUSED,open_india_undereye_mix_creative_240226,120240439677780413,ACTIVE,https://studdmuffyn.com/collections/eye
SM SKIN,120240440454180413,ntn_wanda_conv_oooh_skin_reel_roas_goal_05032026_,PAUSED,ntn_web_conv_oooh_skin_reel_05032026,120240440454230413,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/products/star-struck-i-skin-glow-serum?_
SM SKIN,120240440819410413,ntn_wanda_perfumes_mix_reel_05032026,PAUSED,ntn_web_perfumes_mix_reel_05032026,120240440819430413,ACTIVE,https://studdmuffyn.com/collections/studd-muffyn-birthday-sale
SM SKIN,120240440878990413,ntn_retarget_wanda_perfumes_mix_reel_05032026 – Copy,PAUSED,ntn_web_perfumes_mix_reel_05032026,120240440879000413,ACTIVE,https://studdmuffyn.com/collections/studd-muffyn-birthday-sale
SM SKIN,120240441863220413,ntn_adv_wanda_conv_skin_oooh_reel_050326,PAUSED,open_india_skin_mix_creative_050326,120240441863230413,ACTIVE,https://studdmuffyn.com/collections/oooh-face-glow-cream
SM SKIN,120240441932660413,ntn_adv_wanda_conv_mix_detan_creatives_050326,PAUSED,open_india_mix_creative_240226,120240441932580413,ACTIVE,https://studdmuffyn.com/collections/sun-protection-and-skin-tanning
SM SKIN,120240441961360413,ntn_adv_wanda_conv_skin_sunmousse_oooh_reel_24022026 – Copy,PAUSED,brand_oooh_reel_24022026,120240441961440413,ACTIVE,https://studdmuffyn.com/collections/oooh-face-glow-cream
SM SKIN,120240442516950413,ntn_adv_wanda_conv_skin_pigmentation_reel_050326,PAUSED,open_india_skin_mix_creative_050326,120240442516980413,ACTIVE,https://studdmuffyn.com/collections/pigmentation-1
SM SKIN,120240442793920413,ntn_tof_wanda_skin_bbspf_reel_clp_080326,PAUSED,open_india_skin_bbsfp_static_reel_clp_creative_080326,120240442793970413,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/collections/sun-shield-i-face-body
SM SKIN,120240442793920413,ntn_tof_wanda_skin_bbspf_reel_clp_080326,PAUSED,open_india_skin_bbsfp_static_reel_clp_creative_080326,120240442793970413,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/collections/sun-shield-i-face-body
SM SKIN,120240453984400413,ntn_adv_wanda_conv_skin_dtan_reel_creatives_050326 – Copy,PAUSED,open_india_mix_creative_030326,120240453984420413,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/collections/sun-protection-and-skin-tanning
SM SKIN,120240481671610413,ntn_adv_wanda_conv_skin_goatmilk_reel_060326,PAUSED,open_india_mix_creative_060326,120240481671620413,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/collections/goat-milk-range
SM SKIN,120240481699070413,ntn_adv_wanda_conv_skin_browgrow_reel_060326 – Copy,PAUSED,open_india_mix_creative_060326,120240481699130413,ACTIVE,https://studdmuffyn.com/products/brow-grow-eyebrow-roll-on
SM SKIN,120240481805830413,ntn_adv_web_conv_skin_24k_gold_serum_reel_020326 – Copy,PAUSED,open_india_reel_creative_020326,120240481805860413,ACTIVE,https://studdmuffyn.com/collections/beauty-that-lasts
SM SKIN,120240481830110413,ntn_adv_web_conv_skin_time_reversal_reel_280226_partnership – Copy,PAUSED,open_india_reel_creative_08022026,120240481830180413,ACTIVE,https://studdmuffyn.com/collections/beauty-is-ageless
SM SKIN,120240481851660413,ntn_adv_wanda_conv_skin_ampmcombo_reel_060326,PAUSED,open_india_mix_creative_060326,120240481851700413,ACTIVE,https://studdmuffyn.com/collections/am-pm-skin-care
SM SKIN,120240481852040413,ntn_wanda_skin_anti_acne_face_mist_reel_05032026 – Copy,PAUSED,Anti Acne face Mist broad,120240481852030413,ACTIVE,https://studdmuffyn.com/collections/pimple-free-combo
SM SKIN,120240481965290413,ntn_adv_wanda_conv_worldcup_offer_static_060326,PAUSED,open_india_offer_static_060326,120240481965300413,ACTIVE,https://studdmuffyn.com/collections/bogo-offer-buy-one-get-one-for-free?_
SM SKIN,120240481976930413,ntn_adv_wanda_skin_botox_reel_clp_060326,PAUSED,open_india_skin_botox_mix_clp_creative_060326,120240481976920413,ACTIVE,https://studdmuffyn.com/collections/botox-in-a-jar
SM SKIN,120240482035950413,ntn_tof_web_con_skin_lip_bright_mix_260226 – Copy,PAUSED,open_india_lip_mix_creative_260226 – Copy,120240482036020413,ACTIVE,https://studdmuffyn.com/collections/lip-bright/products/nuskhe-by-paras-lip-bright-lip-peel-of-mask
SM SKIN,120240482040080413,ntn_adv_wanda_glutathione_reel_clp_060326,PAUSED,open_india_skin_glutathione_reel_clp_creative_060326,120240482040070413,ACTIVE,https://studdmuffyn.com/collections/face-serum
SM SKIN,120240482091120413,ntn_adv_web_skin_bbspf50_mix_050326 – Copy,PAUSED,open_india_reel_creative_020326,120240482091070413,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/collections/sun-shield-i-face-body
SM SKIN,120240482220310413,ntn_adv_wanda_conv_skin_anti_acne_face_mist_050326 – Copy,PAUSED,open_india_reel_creative_020326,120240482220370413,ACTIVE,https://studdmuffyn.com/collections/pimple-free-combo
SM SKIN,120240529991920413,ntn_adv_wanda_conv_mix_browgrow_creatives_070326,PAUSED,open_india_mix_creative_25022026,120240529991910413,ACTIVE,https://studdmuffyn.com/collections/grow-your-brow-1
SM SKIN,120240529991920413,ntn_adv_wanda_conv_mix_browgrow_creatives_070326,PAUSED,open_india_mix_creative_25022026,120240529991910413,ACTIVE,https://studdmuffyn.com/collections/grow-your-brow-1
SM SKIN,120240530338520413,ntn_adv_wanda_conv_skin_hyaluronic_reel_070326,PAUSED,open_india_reel_070326,120240530338530413,ACTIVE,https://studdmuffyn.com | https://studdmuffyn.com/collections/hyaluronic-boost
SM SKIN,120240530466190413,ntn_adv_web_triderma_skin_reel_070326 – Copy 2,PAUSED,open_india_triderma_reel_050326,120240530466160413,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/collections/triderma?_
SM SKIN,120240530482710413,ntn_adv_web_triderma_skin_reel_070326 – Copy 3,PAUSED,open_india_triderma_reel_050326,120240530482720413,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/collections/triderma?_
SM SKIN,120240530551550413,ntn_adv_wanda_skin_pdrn_reel_070326,PAUSED,open_india_pdrn_070326,120240530551560413,ACTIVE,https://studdmuffyn.com/collections/pdrn?fbclid=fbclid
SM SKIN,120240530696260413,ntn_adv_wanda_skin_pdrn_reel_070326 – Copy,PAUSED,open_india_pdrn_070326,120240530696280413,ACTIVE,https://studdmuffyn.com/collections/pdrn?fbclid=fbclid
SM SKIN,120240530725230413,ntn_adv_wanda_skin_botox_reel_clp_070326,PAUSED,open_india_skin_botox_static_reel_clp_creative_280226,120240530725340413,ACTIVE,https://studdmuffyn.com/collections/botox-in-a-jar
SM SKIN,120240530760640413,ntn_adv_web_conv_skin_24k_gold_serum_reel_070326,PAUSED,open_india_reel_creative_070326,120240530760570413,ACTIVE,https://studdmuffyn.com/collections/beauty-that-lasts
SM SKIN,120240530760640413,ntn_adv_web_conv_skin_24k_gold_serum_reel_070326,PAUSED,open_india_reel_creative_070326,120240530760570413,ACTIVE,https://studdmuffyn.com/collections/beauty-that-lasts
SM SKIN,120240531332490413,ntn_wanda_conv_time_reversal_reel_070326,PAUSED,open_india_timereversal_mix_creative_070326,120240531332520413,ACTIVE,https://studdmuffyn.com/collections/time-reversal-and-triderma
SM SKIN,120240531332490413,ntn_wanda_conv_time_reversal_reel_070326,PAUSED,open_india_timereversal_mix_creative_070326,120240531332520413,ACTIVE,https://studdmuffyn.com/collections/time-reversal-and-triderma
SM SKIN,120240531574380413,ntn_adv_wanda_conv_18k_gold_jewellery_reel_070326,PAUSED,open_india_creative_070326,120240531574430413,ACTIVE,https://studdmuffyn.com/collections/jewelry
SM SKIN,120240531574380413,ntn_adv_wanda_conv_18k_gold_jewellery_reel_070326,PAUSED,open_india_creative_070326,120240531574430413,ACTIVE,https://studdmuffyn.com/collections/jewelry
SM SKIN,120240531724220413,ntn_tof_web_conv_trifecta_reel_loc_ex_070326,PAUSED,open_india_mix_creative_230226,120240531724210413,ACTIVE,https://studdmuffyn.com/collections/anti-wrinkle-powerhouse
SM SKIN,120240531724220413,ntn_tof_web_conv_trifecta_reel_loc_ex_070326,PAUSED,open_india_mix_creative_230226,120240531724210413,ACTIVE,https://studdmuffyn.com/collections/anti-wrinkle-powerhouse
SM SKIN,120240532324220413,ntn_adv_wanda_skin_trifecta_reel_clp_070326,PAUSED,open_india_skin_trifecta_static_reel_clp_creative_070326,120240532324260413,ACTIVE,https://studdmuffyn.com/collections/reverse-time-with-studd-muffyn-copy
SM SKIN,120240532370130413,ntn_adv_web_skin_multiple_partnership_070326_3– Copy,PAUSED,open_india_partnership_070326,120240532370150413,ACTIVE,N/A
SM SKIN,120240562021200413,ntn_tof_wanda_conv_skin_sunmousse_reel_080326,PAUSED,open_india_mix_creative_860326,120240562021220413,ACTIVE,https://studdmuffyn.com/collections/sun-protection-1
SM SKIN,120240562955260413,ntn_adv_wanda_triderma_skin_reel_080326,PAUSED,open_india_triderma_reel_080326,120240562955250413,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/collections/triderma?_
SM SKIN,120240563094220413,ntn_tof_wanda_conv_detan_mix_creatives_080326,PAUSED,open_india_mix_creative_080326,120240563094210413,ACTIVE,https://studdmuffyn.com/collections/sun-protection-and-skin-tanning
SM SKIN,120240563155630413,ntn_adv_wanda_conv_mix_browgrow_creatives_080326,ACTIVE,open_india_mix_creative_080326,120240563155670413,ACTIVE,https://studdmuffyn.com/collections/grow-your-brow-1
SM SKIN,120240563248410413,ntn_adv_wanda_conv_mix_browgrow_creatives_080326,PAUSED,open_india_mix_creative_080326,120240563248450413,ACTIVE,https://studdmuffyn.com/collections/grow-your-brow-1
SM SKIN,120240563265870413,ntn_tof_wanda_conv_detan_mix_creatives_080326,PAUSED,open_india_mix_creative_080326,120240563265890413,ACTIVE,https://studdmuffyn.com/collections/sun-protection-and-skin-tanning
SM SKIN,120240563284000413,ntn_tof_wanda_conv_triderma_skin_reel_080326,PAUSED,open_india_triderma_reel_080326,120240563284030413,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/collections/triderma?_
SM SKIN,120240563294520413,ntn_tof_wanda_skin_bbspf_reel_clp_080326,PAUSED,open_india_skin_bbsfp_static_reel_clp_creative_080326,120240563294530413,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/collections/sun-shield-i-face-body
SM SKIN,120240563315260413,ntn_tof_wanda_skin_sunmousse_reel_080326,PAUSED,open_india_mix_creative_860326,120240563315220413,ACTIVE,https://studdmuffyn.com/collections/sun-protection-1
SM SKIN,120240563333170413,ntn_adv_wanda_womenday_reel_clp_080326,ACTIVE,open_india_womenday_static_reel_clp_creative_080326,120240563333180413,ACTIVE,https://studdmuffyn.com/collections/best-seller?utm_source=google&utm_medium=cpc&utm_campaign=ds_search_brand_india_041023&utm_content=phrase_clp_041023&tw_source=google&tw_adid=675984355644&tw_campaign=20620802293&gad_source=1&gad_campaignid=20620802293&gbraid=0AAAAAo5PoZhjHoO9zl4HULVsESbs7aFzo&gclid=EAIaIQobChMIwYGW0MKOkwMVftsWBR1Y0gN_EAAYASAAEgJbB_D_BwE
SM SKIN,120240564332930413,ntn_adv_web_lipbright_reel_080326,PAUSED,open_india_reel_creative_080326,120240564332920413,ACTIVE,https://studdmuffyn.com/collections/lip-bright/products/nuskhe-by-paras-lip-bright-lip-peel-of-mask
SM SKIN,120240564681850413,ntn_adv_wanda_conv_skin_ampmcombo_080326,PAUSED,open_india_mix_creative_080326,120240564681930413,ACTIVE,https://studdmuffyn.com/collections/am-pm-skin-care
SM SKIN,120240565758870413,ntn_adv_wanda_skin_trifecta_reel_clp_080326,PAUSED,open_india_mix_creative_080326,120240565758910413,ACTIVE,https://studdmuffyn.com/collections/anti-wrinkle-powerhouse
ADV AP3 (C),120240596514740320,ds_bof_bof_web_conv_mix_static_260226,PAUSED,1days_atc_ic_india_mix_catalog_260226,120240596514790320,ACTIVE,https://studdmuffyn.com/collections/frames-wall-art | https://studdmuffyn.com/collections/hair-care-collection | https://studdmuffyn.com/collections/skin-care-collection | https://studdmuffyn.com/search?q=darpan&_pos=1&_psq=darpan&_ss=e&_v=1.0
ADV AP3 (C),120240596514740320,ds_bof_bof_web_conv_mix_static_260226,PAUSED,7days_atc_ic_india_mix_catalog_260226,120240596514770320,ACTIVE,https://studdmuffyn.com/collections/frames-wall-art | https://studdmuffyn.com/collections/miniatures | https://studdmuffyn.com/collections/pyrite-clock | https://studdmuffyn.com/collections/skin-care-collection | https://studdmuffyn.com/search?q=darpan&_pos=1&_psq=darpan&_ss=e&_v=1.0
ADV AP3 (C),120240596514740320,ds_bof_bof_web_conv_mix_static_260226,PAUSED,14days_atc_ic_india_mix_catalog_260226,120240596514760320,ACTIVE,https://studdmuffyn.com/collections/frames-wall-art | https://studdmuffyn.com/collections/skin-care-collection
SM SKIN,120240764645410413,ntn_adv_wanda_crystal_pyrite_ring_reel_130326 – Copy,PAUSED,open_india_pyrite_ring_reel_130326,120240764645430413,ACTIVE,https://studdmuffyn.com/collections/radiant-pyrite-collection
SM SKIN,120240764679790413,ntn_adv_wanda_pyrite_geode_reel_clip_130326_R,PAUSED,open_india_pyrite_geode_creative_130326,120240764679750413,ACTIVE,https://studdmuffyn.com | https://studdmuffyn.com/collections/raw-geode
SM SKIN,120240764735510413,ntn_adv_wanda_pyrite_geode_reel_clip_130326_R,PAUSED,open_india_pyrite_geode_creative_130326,120240764735440413,ACTIVE,https://studdmuffyn.com | https://studdmuffyn.com/collections/raw-geode
SM SKIN,120240764792970413,ntn_adv_wanda_crystal_tree_of_life_reel_130226,PAUSED,open_india_tree_of_life_reel_130226,120240764792960413,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/collections/abundance-of-tree-of-life?_
SM SKIN,120240764928960413,ntn_adv_wanda_triderma_skin_reel_130326_R,PAUSED,open_india_triderma_reel_130326,120240764929010413,ACTIVE,https://studdmuffyn.com | https://studdmuffyn.com/collections/triderma
SM SKIN,120240765420530413,ntn_adv_wanda_crystal_4_face_buddha_reel_130326,PAUSED,open_india_crystal_reel_130326,120240765420520413,ACTIVE,https://studdmuffyn.com/collections/blessings-of-buddha-ji?fbclid=fbclid
SM SKIN,120240765675020413,ntn_adv_web_conv_skin_trifecta_130326_R,PAUSED,open_india_mix_trifecta_creative_130326,120240765675070413,ACTIVE,https://studdmuffyn.com/collections/anti-wrinkle-powerhouse/products/time-reversal-trifecta
SM SKIN,120240765679780413,ntn_adv_wanda_crystal_richie_rich_bracelet_reel_130326,PAUSED,open_india_crystal_reel_130326,120240765679760413,ACTIVE,https://studdmuffyn.com/collections/bracelet-crystal-pyrite
SM SKIN,120240765710920413,ntn_adv_wanda_pyrite_geode_reel_clip_130326_R,PAUSED,open_india_pyrite_geode_creative_130326,120240765710910413,ACTIVE,https://studdmuffyn.com | https://studdmuffyn.com/collections/raw-geode
SM SKIN,120240765830830413,ntn_adv_wanda_conv_new_bracelet_reel_130326,PAUSED,open_india_crystal_reel_130326,120240765830850413,PAUSED,https://studdmuffyn.com/collections/bracelets-to-a-better-life
SM SKIN,120240766581890413,ntn_adv_wanda_conv_crystal_miniature_mix_reel_130326_R,PAUSED,open_india_mix_creative_130326,120240766581910413,ACTIVE,https://studdmuffyn.com/collections/pyrite-miniature
SM SKIN,120240767137840413,ntn_adv_web_conv_crystal_peacock_reel_130326_R,PAUSED,open_india_peacock_130326,120240767137820413,ACTIVE,https://studdmuffyn.com/collections/peacock-pyrite-plate-collection
SM SKIN,120240767174300413,ntn_adv_wanda_crystal_richie_rich_bracelet_reel_130326_R,PAUSED,open_india_crystal_reel_130326,120240767174330413,ACTIVE,https://studdmuffyn.com/collections/bracelet-crystal-pyrite
SM SKIN,120240767323750413,ntn_adv_wanda_triderma_reel_clp_130326_d,PAUSED,open_india_skin_triderma_static_reel_clp_creative_130326,120240767323700413,ACTIVE,https://studdmuffyn.com/collections/triderma
SM SKIN,120240767763280413,ntn_adv_wanda_conv_appoffer_mix_130326_d,PAUSED,open_india_offer_mix_creative_130326,120240767763220413,ACTIVE,https://studdmuffyn.com/
NBP Crystals,120240821808910224,ds_tof_web_conv_mix_creative_210226,PAUSED,job_india_bracelet_mix_creative_210226,120240821808850224,ACTIVE,https://studdmuffyn.com/collections/bracelets-1
NBP Crystals,120240821808910224,ds_tof_web_conv_mix_creative_210226,PAUSED,astrology_india_frame_clock_mix_static_210226,120240821808840224,ACTIVE,https://studdmuffyn.com/collections/frames-wall-art | https://studdmuffyn.com/collections/pyrite-clock
NBP Crystals,120240821808910224,ds_tof_web_conv_mix_creative_210226,PAUSED,income_india_bracelet_mix_creative_210226,120240821808830224,ACTIVE,https://studdmuffyn.com/collections/richi-rich-wealth-power-bracelets?fbclid=fbclid
NBP Crystals,120240821808910224,ds_tof_web_conv_mix_creative_210226,PAUSED,gold_india_money_bowl_mix_creative_210226,120240821808820224,ACTIVE,https://studdmuffyn.com/collections/money-bowl?fbclid=fbclid
NBP Crystals,120240821886040224,ds_tof_web_conv_mix_creative_230226,PAUSED,vacation_india_mix_creative_230226,120240821892310224,ACTIVE,https://studdmuffyn.com/collections/frames-wall-art | https://studdmuffyn.com/collections/pyrite-clock
NBP Crystals,120240821886040224,ds_tof_web_conv_mix_creative_230226,PAUSED,open_india_mix_creative_230226,120240821892300224,ACTIVE,https://studdmuffyn.com/collections/money-bowl?fbclid=fbclid
NBP Crystals,120240821886040224,ds_tof_web_conv_mix_creative_230226,PAUSED,myntra_flipkart_india_mix_creative_230226,120240821886060224,ACTIVE,https://studdmuffyn.com/collections/bracelets-1
NBP Crystals,120240992419370224,ntn_tof_web_richie_rich_bracelet_static_reel_clp_270226,PAUSED,open_india_crystal_richie_rich_bracelet_static_creative_270226,120240993008190224,ACTIVE,https://nuskhebyparas.com/collections/riche-rich-collection
NBP Crystals,120240992419370224,ntn_tof_web_richie_rich_bracelet_static_reel_clp_270226,PAUSED,open_india_crystal_richie_rich_bracelet_mix_creative_270226,120240992966860224,ACTIVE,https://nuskhebyparas.com/collections/riche-rich-collection
NBP Crystals,120240992419370224,ntn_tof_web_richie_rich_bracelet_static_reel_clp_270226,PAUSED,open_india_crystal_richie_rich_bracelet_reel_clp_creative_270226,120240992419390224,ACTIVE,https://nuskhebyparas.com/collections/riche-rich-collection
NBP Crystals,120241041142630224,ntn_tof_web_crystal_pyrite_mix_clp_270226,PAUSED,open_india_crystal_pyrite_static_reel_clp_creative_270226,120241041142650224,ACTIVE,https://nuskhebyparas.com/collections/magic-of-pyrite-geode-1
NBP Crystals,120241041142630224,ntn_tof_web_crystal_pyrite_mix_clp_270226,PAUSED,open_india_crystal_pyrite_static_reel_clp_creative_270226,120241041142650224,ACTIVE,https://nuskhebyparas.com/collections/magic-of-pyrite-geode-1
NBP Crystals,120241085858870224,ntn_adv_web_conv_crystal_pyrite_reel_clp_010326 r_studd,ACTIVE,open_india_crystal_pyrite_static_creative_280226,120241085858880224,ACTIVE,https://nuskhebyparas.com/collections/magic-of-pyrite-geode
NBP Crystals,120241305987330224,mad1_conv_5_raw_goat_milk,PAUSED,mad1_conv_5_raw_goat_milk_parents,120241306257650224,ACTIVE,https://nuskhebyparas.com/collections/goat-milk-range | https://nuskhebyparas.com/products/nuskhe-by-paras-under-eye-goat-milk
NBP Crystals,120241305987330224,mad1_conv_5_raw_goat_milk,PAUSED,mad1_conv_5_raw_goat_milk_married,120241306167620224,ACTIVE,https://nuskhebyparas.com/collections/goat-milk-range | https://nuskhebyparas.com/products/nuskhe-by-paras-under-eye-goat-milk
NBP Crystals,120241305987330224,mad1_conv_5_raw_goat_milk,PAUSED,mad1_conv_5_raw_goat_milk_nykaa,120241306116210224,ACTIVE,https://nuskhebyparas.com/collections/goat-milk-range | https://nuskhebyparas.com/products/nuskhe-by-paras-under-eye-goat-milk
NBP Crystals,120241305987330224,mad1_conv_5_raw_goat_milk,PAUSED,mad1_conv_5_raw_goat_milk_mnc,120241305987360224,ACTIVE,https://nuskhebyparas.com/collections/goat-milk-range | https://nuskhebyparas.com/products/nuskhe-by-paras-under-eye-goat-milk
NBP Crystals,120241305987330224,mad1_conv_5_raw_goat_milk,PAUSED,mad1_conv_5_raw_goat_milk_parents,120241306257650224,ACTIVE,https://nuskhebyparas.com/collections/goat-milk-range | https://nuskhebyparas.com/products/nuskhe-by-paras-under-eye-goat-milk
NBP Crystals,120241305987330224,mad1_conv_5_raw_goat_milk,PAUSED,mad1_conv_5_raw_goat_milk_married,120241306167620224,ACTIVE,https://nuskhebyparas.com/collections/goat-milk-range | https://nuskhebyparas.com/products/nuskhe-by-paras-under-eye-goat-milk
NBP Crystals,120241305987330224,mad1_conv_5_raw_goat_milk,PAUSED,mad1_conv_5_raw_goat_milk_nykaa,120241306116210224,ACTIVE,https://nuskhebyparas.com/collections/goat-milk-range | https://nuskhebyparas.com/products/nuskhe-by-paras-under-eye-goat-milk
NBP Crystals,120241305987330224,mad1_conv_5_raw_goat_milk,PAUSED,mad1_conv_5_raw_goat_milk_mnc,120241305987360224,ACTIVE,https://nuskhebyparas.com/collections/goat-milk-range | https://nuskhebyparas.com/products/nuskhe-by-paras-under-eye-goat-milk
NBP Crystals,120241306367430224,mad1_conv_7_raw_dtan,PAUSED,mad1_conv_7_raw_dtan_engaged_shoppers,120241306511290224,PAUSED,https://nuskhebyparas.com/products/nuskhe-by-paras-ayurvedic-d-tan-cleanser-for-men-and-women-100-gram
NBP Crystals,120241306367430224,mad1_conv_7_raw_dtan,PAUSED,mad1_conv_7_raw_dtan_tanning,120241306463650224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-ayurvedic-d-tan-cleanser-for-men-and-women-100-gram
NBP Crystals,120241306367430224,mad1_conv_7_raw_dtan,PAUSED,mad1_conv_7_raw_dtan_travellers,120241306437240224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-ayurvedic-d-tan-cleanser-for-men-and-women-100-gram
NBP Crystals,120241306367430224,mad1_conv_7_raw_dtan,PAUSED,mad1_conv_7_raw_dtan_myntra,120241306367780224,PAUSED,https://nuskhebyparas.com/products/nuskhe-by-paras-ayurvedic-d-tan-cleanser-for-men-and-women-100-gram
NBP Crystals,120241306716270224,mad1_conv_8_raw_glass_skin,PAUSED,mad1_conv_8_raw_glass_skin_engaged,120241306765390224,ACTIVE,https://nuskhebyparas.com/products/glass-skin-rice-water-face-cleanser
NBP Crystals,120241306716270224,mad1_conv_8_raw_glass_skin,PAUSED,mad1_conv_8_raw_glass_skin_beautiful_skin,120241306727590224,ACTIVE,https://nuskhebyparas.com/collections/korean-glass-skin-range
NBP Crystals,120241306716270224,mad1_conv_8_raw_glass_skin,PAUSED,mad1_conv_8_raw_glass_skin_korean_drama,120241306716290224,ACTIVE,https://nuskhebyparas.com/collections/korean-glass-skin-range
NBP Crystals,120241306798450224,mad1_conv_9_raw_underarm,PAUSED,mad1_conv_9_raw_underarm_personal_care,120241307082940224,ACTIVE,https://nuskhebyparas.com/products/underarm-and-neck-bright-cream
NBP Crystals,120241306798450224,mad1_conv_9_raw_underarm,PAUSED,mad1_conv_9_raw_underarm_hotels,120241306910370224,ACTIVE,https://nuskhebyparas.com/products/underarm-and-neck-bright-cream
NBP Crystals,120241306798450224,mad1_conv_9_raw_underarm,PAUSED,mad1_conv_9_raw_underarm_body_shop,120241306894790224,ACTIVE,https://nuskhebyparas.com/products/underarm-and-neck-bright-cream
NBP Crystals,120241306798450224,mad1_conv_9_raw_underarm,PAUSED,mad1_conv_9_raw_underarm_salons,120241306798460224,ACTIVE,https://nuskhebyparas.com/products/underarm-and-neck-bright-cream
NBP Crystals,120241306798450224,mad1_conv_9_raw_underarm,PAUSED,mad1_conv_9_raw_underarm_personal_care,120241307082940224,ACTIVE,https://nuskhebyparas.com/products/underarm-and-neck-bright-cream
NBP Crystals,120241306798450224,mad1_conv_9_raw_underarm,PAUSED,mad1_conv_9_raw_underarm_hotels,120241306910370224,ACTIVE,https://nuskhebyparas.com/products/underarm-and-neck-bright-cream
NBP Crystals,120241306798450224,mad1_conv_9_raw_underarm,PAUSED,mad1_conv_9_raw_underarm_body_shop,120241306894790224,ACTIVE,https://nuskhebyparas.com/products/underarm-and-neck-bright-cream
NBP Crystals,120241306798450224,mad1_conv_9_raw_underarm,PAUSED,mad1_conv_9_raw_underarm_salons,120241306798460224,ACTIVE,https://nuskhebyparas.com/products/underarm-and-neck-bright-cream
NBP Crystals,120241371796520224,mad1_conv_11_open_goat_milk,PAUSED,mad1_conv_11_open_goat_milk,120241371797070224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-under-eye-goat-milk
NBP Crystals,120241371796520224,mad1_conv_11_open_goat_milk,PAUSED,mad1_conv_11_open_goat_milk,120241371797070224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-under-eye-goat-milk
NBP Crystals,120241371898440224,mad1_conv_12_goat_milk_mnc,PAUSED,mad1_conv_12_goat_milk_mnc,120241371898430224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-under-eye-goat-milk
NBP Crystals,120241371898440224,mad1_conv_12_goat_milk_mnc,PAUSED,mad1_conv_12_goat_milk_mnc,120241371898430224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-under-eye-goat-milk
NBP Crystals,120241372251430224,mad1_conv_13_underarm_open,PAUSED,mad1_conv_13_underarm_open,120241372251760224,ACTIVE,https://nuskhebyparas.com/products/underarm-and-neck-bright-cream
NBP Crystals,120241372251430224,mad1_conv_13_underarm_open,PAUSED,mad1_conv_13_underarm_open,120241372251760224,ACTIVE,https://nuskhebyparas.com/products/underarm-and-neck-bright-cream
NBP Crystals,120241372518290224,mad1_conv_14_underarm_body_shop,PAUSED,mad1_conv_14_underarm_body_shop,120241372518260224,ACTIVE,https://nuskhebyparas.com/products/underarm-and-neck-bright-cream
NBP Crystals,120241372518290224,mad1_conv_14_underarm_body_shop,PAUSED,mad1_conv_14_underarm_body_shop,120241372518260224,ACTIVE,https://nuskhebyparas.com/products/underarm-and-neck-bright-cream
NBP Crystals,120241374847570224,mad1_conv_15_glass_skin_cleanser_nykaa,PAUSED,mad1_conv_15_glass_skin_cleanser_nykaa,120241374847970224,ACTIVE,https://nuskhebyparas.com/products/glass-skin-rice-water-face-cleanser
NBP Crystals,120241374847570224,mad1_conv_15_glass_skin_cleanser_nykaa,PAUSED,mad1_conv_15_glass_skin_cleanser_nykaa,120241374847970224,ACTIVE,https://nuskhebyparas.com/products/glass-skin-rice-water-face-cleanser
